"رمضان","285.0","52.0","337.0","271.0","66.0","337.0","25.0","103.0","92.0","62.0","55.0","337.0","196.0","141.0","337.0"
"شوال","211.0","49.0","260.0","218.0","42.0","260.0","15.0","89.0","74.0","48.0","34.0","260.0","132.0","128.0","260.0"
"ذى القعدة","200.0","39.0","239.0","176.0","63.0","239.0","17.0","74.0","55.0","54.0","39.0","239.0","138.0","101.0","239.0"
"ذى الحجة","220.0","34.0","254.0","175.0","79.0","254.0","15.0","96.0","61.0","44.0","38.0","254.0","156.0","98.0","254.0"
"المجموع","2604.0","361.0","2965.0","2232.0","733.0","2965.0","201.0","978.0","815.0","519.0","452.0","2965.0","1584.0","1381.0","2965.0"
"","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""
"الطائف- عدد الأشخاص المصابين حسب الجنس","","","","عدد الأشخاص المصابين حسب المكان","","","عدد الأشخاص المصابين حسب العمر","","","","","","عدد الأشخاص المصابين حسب الجنسيه","",""
"الشهر","ذكور","أناث","المجموع","داخل المدينه","خارج المدينه","المجموع","أقل من 18","من18 إلى 30","من 30 على 40","من40إلى50","من50فأكثر","المجموع","سعودى","غير سعودى","المجموع"
"محرم","198.0","72.0","270.0","99.0","171.0","270.0","10.0","86.0","56.0","85.0","33.0","270.0","218.0","52.0","270.0"
"صفر","254.0","36.0","290.0","85.0","205.0","290.0","16.0","61.0","71.0","112.0","30.0","290.0","210.0","80.0","290.0"
"ربيع أول","304.0","61.0","365.0","85.0","280.0","365.0","51.0","114.0","96.0","74.0","30.0","365.0","302.0","63.0","365.0"
"ربيع ثانى","254.0","32.0","286.0","93.0","193.0","286.0","22.0","64.0","86.0","91.0","23.0","286.0","220.0","66.0","286.0"
"جمادى أول","201.0","46.0","247.0","87.0","160.0","247.0","35.0","80.0","68.0","45.0","19.0","247.0","142.0","105.0","247.0"
"جمادى ثانى","230.0","41.0","271.0","180.0","91.0","271.0","33.0","74.0","94.0","45.0","25.0","271.0","184.0","87.0","271.0"
"رجب","254.0","25.0","279.0","146.0","133.0","279.0","36.0","85.0","98.0","29.0","31.0","279.0","187.0","92.0","279.0"
"شعبان","269.0","31.0","300.0","141.0","159.0","300.0","31.0","73.0","111.0","54.0","31.0","300.0","206.0","94.0","300.0"
"رمضان","305.0","78.0","383.0","169.0","214.0","383.0","29.0","112.0","136.0","56.0","50.0","383.0","284.0","99.0","383.0"
"شوال","268.0","41.0","309.0","202.0","107.0","309.0","33.0","95.0","110.0","56.0","15.0","309.0","266.0","43.0","309.0"
"ذى القعدة","244.0","45.0","289.0","192.0","97.0","289.0","35.0","55.0","94.0","64.0","41.0","289.0","255.0","34.0","289.0"
"ذى الحجة","226.0","51.0","277.0","159.0","118.0","277.0","14.0","75.0","98.0","75.0","15.0","277.0","247.0","30.0","277.0"
"المجموع","3007.0","559.0","3566.0","1638.0","1928.0","3566.0","345.0","974.0","1118.0","786.0","343.0","3566.0","2721.0","845.0","3566.0"
"العاصمه- عدد الأشخاص المصابين حسب الجنس","","","","عدد الأشخاص المصابين حسب المكان","","","عدد الأشخاص المصابين حسب العمر","","","","","","عدد الأشخاص المصابين حسب الجنسيه","",""
"الشهر","ذكور","أناث","المجموع","داخل المدينه","خارج المدينه","المجموع","أقل من 18","من18 إلى 30","من 30 على 40","من40إلى50","من50فأكثر","المجموع","سعودى","غير سعودى","المجموع"
"محرم","189.0","46.0","235.0","94.0","141.0","235.0","31.0","81.0","68.0","33.0","22.0","235.0","164.0","71.0","235.0"
"صفر","180.0","44.0","224.0","98.0","126.0","224.0","28.0","96.0","48.0","34.0","18.0","224.0","152.0","72.0","224.0"
"ربيع أول","234.0","69.0","303.0","143.0","160.0","303.0","41.0","79.0","96.0","55.0","32.0","303.0","206.0","97.0","303.0"
"ربيع ثانى","209.0","50.0","259.0","108.0","151.0","259.0","29.0","74.0","58.0","54.0","44.0","259.0","179.0","80.0","259.0"
"جمادى أول","219.0","37.0","256.0","108.0","148.0","256.0","37.0","72.0","55.0","57.0","35.0","256.0","160.0","96.0","256.0"
"جمادى ثانى","180.0","41.0","221.0","92.0","129.0","221.0","25.0","62.0","67.0","42.0","25.0","221.0","147.0","74.0","221.0"
"رجب","308.0","67.0","375.0","178.0","197.0","375.0","63.0","107.0","94.0","69.0","42.0","375.0","255.0","120.0","375.0"
"شعبان","211.0","54.0","265.0","205.0","60.0","265.0","56.0","65.0","53.0","53.0","38.0","265.0","192.0","73.0","265.0"
"رمضان","304.0","87.0","391.0","137.0","254.0","391.0","36.0","102.0","97.0","88.0","68.0","391.0","232.0","159.0","391.0"
"شوال","219.0","61.0","280.0","100.0","180.0","280.0","31.0","72.0","80.0","64.0","33.0","280.0","175.0","105.0","280.0"
"ذى القعدة","213.0","40.0","253.0","156.0","97.0","253.0","28.0","66.0","67.0","42.0","50.0","253.0","184.0","69.0","253.0"
"ذى الحجة","282.0","56.0","338.0","189.0","149.0","338.0","50.0","83.0","98.0","72.0","35.0","338.0","215.0","123.0","338.0"
"المجموع","2748.0","652.0","3400.0","1608.0","1792.0","3400.0","455.0","959.0","881.0","663.0","442.0","3400.0","2261.0","1139.0","3400.0"
"القريات- عدد الأشخاص المصابين حسب الجنس","","","","عدد الأشخاص المصابين حسب المكان","","","عدد الأشخاص المصابين حسب العمر","","","","","","عدد الأشخاص المصابين حسب الجنسيه","",""
"الشهر","ذكور","أناث","المجموع","داخل المدينه","خارج المدينه","المجموع","أقل من 18","من18 إلى 30","من 30 على 40","من40إلى50","من50فأكثر","المجموع","سعودى","غير سعودى","المجموع"
"محرم","24.0","3.0","27.0","11.0","16.0","27.0","2.0","8.0","7.0","7.0","3.0","27.0","17.0","10.0","27.0"
"صفر","32.0","8.0","40.0","21.0","19.0","40.0","9.0","22.0","7.0","0.0","2.0","40.0","36.0","4.0","40.0"
"ربيع أول","23.0","7.0","30.0","13.0","17.0","30.0","4.0","16.0","6.0","2.0","2.0","30.0","28.0","2.0","30.0"
"ربيع ثانى","22.0","1.0","23.0","9.0","14.0","23.0","3.0","14.0","3.0","0.0","3.0","23.0","20.0","3.0","23.0"
"جمادى أول","23.0","0.0","23.0","8.0","15.0","23.0","3.0","9.0","9.0","0.0","2.0","23.0","19.0","4.0","23.0"
"جمادى ثانى","14.0","0.0","14.0","7.0","7.0","14.0","11.0","2.0","0.0","0.0","1.0","14.0","14.0","0.0","14.0"
"رجب","28.0","1.0","29.0","15.0","14.0","29.0","7.0","19.0","2.0","0.0","1.0","29.0","27.0","2.0","29.0"
"شعبان","21.0","1.0","22.0","15.0","7.0","22.0","10.0","5.0","5.0","2.0","0.0","22.0","19.0","3.0","22.0"
"رمضان","30.0","9.0","39.0","8.0","31.0","39.0","16.0","6.0","13.0","2.0","2.0","39.0","27.0","12.0","39.0"
"شوال","15.0","1.0","16.0","6.0","10.0","16.0","1.0","8.0","5.0","1.0","1.0","16.0","16.0","0.0","16.0"
"ذى القعدة","19.0","0.0","19.0","8.0","11.0","19.0","1.0","16.0","1.0","1.0","0.0","19.0","17.0","2.0","19.0"
"ذى الحجة","20.0","2.0","22.0","13.0","9.0","22.0","6.0","6.0","5.0","2.0","3.0","22.0","16.0","6.0","22.0"
"المجموع","271.0","33.0","304.0","134.0","170.0","304.0","73.0","131.0","63.0","17.0","20.0","304.0","256.0","48.0","304.0"
"عــد د الأشخاص المصابين حسب الجنس","","","","عــد د الأشخاص المصابين حسب المكان","","","عـــد د الأشخاص المصابين حسب العمر","","","","","","عدد الأشخاص المصابين حسب الجنسيه","",""
"الشهر","ذكور","أناث","المجموع","داخل المدينه","خارج المدينه","المجموع","أقل من 18","من18 إلى 30","من 30 على 40","من40إلى50","من50فأكثر","المجموع","سعودى","غير سعودى","المجموع"
"محرم","2073.0","435.0","2508.0","1214.0","1294.0","2508.0","316.0","794.0","672.0","457.0","269.0","2508.0","1646.0","862.0","2508.0"
"صفر","2155.0","370.0","2525.0","1200.0","1325.0","2525.0","335.0","786.0","644.0","462.0","298.0","2525.0","1544.0","981.0","2525.0"
"ربيع أول","2215.0","528.0","2743.0","1280.0","1463.0","2743.0","439.0","885.0","674.0","457.0","288.0","2743.0","1833.0","910.0","2743.0"
"ربيع ثانى","2100.0","388.0","2488.0","1189.0","1299.0","2488.0","380.0","782.0","642.0","422.0","262.0","2488.0","1656.0","832.0","2488.0"
"جمادى أول","1907.0","394.0","2301.0","1138.0","1163.0","2301.0","339.0","723.0","603.0","367.0","269.0","2301.0","1477.0","824.0","2301.0"
"جمادى ثانى","1994.0","342.0","2336.0","1272.0","1064.0","2336.0","376.0","699.0","626.0","383.0","252.0","2336.0","1524.0","812.0","2336.0"
"رجب","2257.0","369.0","2626.0","1418.0","1208.0","2626.0","410.0","810.0","711.0","402.0","293.0","2626.0","1778.0","848.0","2626.0"
"شعبان","2214.0","341.0","2555.0","1417.0","1138.0","2555.0","358.0","738.0","732.0","458.0","269.0","2555.0","1705.0","850.0","2555.0"
"رمضان","2349.0","494.0","2843.0","1311.0","1532.0","2843.0","355.0","884.0","771.0","468.0","365.0","2843.0","1766.0","1077.0","2843.0"
"شوال","2162.0","439.0","2601.0","1233.0","1368.0","2601.0","364.0","838.0","706.0","443.0","250.0","2601.0","1705.0","896.0","2601.0"
"ذى القعدة","1889.0","374.0","2263.0","1201.0","1062.0","2263.0","325.0","648.0","596.0","425.0","269.0","2263.0","1514.0","749.0","2263.0"
"ذى الحجة","1999.0","429.0","2428.0","1104.0","1324.0","2428.0","342.0","725.0","624.0","490.0","247.0","2428.0","1591.0","837.0","2428.0"
"المجموع","25314.0","4903.0","30217.0","14977.0","15240.0","30217.0","4339.0","9312.0","8001.0","5234.0","3331.0","30217.0","19739.0","10478.0","30217.0"
